gene_name	mag_id	e_value	gene_callers_id	length
Ribosomal_S17	WA_MAG_00034	4.6e-36	1311460	264
Ribosomal_L29	WA_MAG_00034	1.3e-25	1311461	195
Ribosomal_L16	WA_MAG_00034	9.3e-49	1311462	414
Ribosomal_L22	WA_MAG_00034	5.9e-36	1311464	330
Ribosomal_S19	WA_MAG_00034	4.3e-39	1311465	276
Ribosomal_L23	WA_MAG_00034	2.5e-33	1311467	300
Ribosomal_L4	WA_MAG_00034	1.5e-66	1311468	606
Ribosomal_L3	WA_MAG_00034	1.5e-15	1311469	639
Adenylsucc_synt	WA_MAG_00034	2.9e-10	1170401	144
Adenylsucc_synt	WA_MAG_00034	9.4e-117	122297	828
tRNA-synt_His	WA_MAG_00034	4.3e-118	122298	1176
NDK	WA_MAG_00034	1.9e-58	1550340	408
tRNA-synt_His	WA_MAG_00034	1.1e-50	1550344	1290
Ribosomal_S2	WA_MAG_00034	1.1e-97	1026030	738
RNA_pol_Rpb6	WA_MAG_00034	2e-20	1032964	213
HMG-CoA_red	WA_MAG_00034	1.6e-82	1037943	1038
Ribosomal_S9	WA_MAG_00034	7.4e-50	1743224	393
Ribosomal_L13	WA_MAG_00034	1.3e-59	1743225	432
TIM	WA_MAG_00034	1.6e-95	511992	762
tRNA-synt_His	WA_MAG_00035	2.2e-32	1237225	1347
tRNA-synt_1d	WA_MAG_00035	1.4e-46	1237762	1797
tRNA-synt_1c	WA_MAG_00035	1.4e-99	715280	1581
tRNA-synt_1c	WA_MAG_00035	2.7e-88	715283	1539
Ham1p_like	WA_MAG_00035	5.2e-60	569724	576
Ribosomal_L16	WA_MAG_00035	2.1e-54	746704	420
Ribosomal_L29	WA_MAG_00035	6.7e-20	746705	198
Ribosomal_S17	WA_MAG_00035	2e-35	746706	255
Ribosomal_L14	WA_MAG_00035	2e-51	746707	336
Ribosomal_S8	WA_MAG_00035	2.1e-52	746711	399
Ribosomal_L6	WA_MAG_00035	5.7e-41	746712	552
Ribosomal_S2	WA_MAG_00035	3.3e-88	1635699	861
Ribosomal_S9	WA_MAG_00035	5.6e-48	1635700	387
Ribosomal_L13	WA_MAG_00035	5.5e-54	1635701	447
RNase_HII	WA_MAG_00035	4.5e-39	1635726	576
NDK	WA_MAG_00035	3.5e-50	1478423	405
Ribosomal_S15	WA_MAG_00035	9.2e-32	1304039	276
Ribosomal_S7	WA_MAG_00035	2.9e-64	1484935	468
Ribosom_S12_S23	WA_MAG_00035	4.8e-46	1484936	381
RNA_pol_Rpb6	WA_MAG_00035	5.3e-14	1141536	327
Adenylsucc_synt	WA_MAG_00035	3.1e-169	1516157	1269
SecY	WA_MAG_00035	1.2e-104	1168602	1362
Ribosomal_L6	WA_MAG_00035	6.3e-12	1168607	222
Ribosomal_S11	WA_MAG_00035	4.6e-47	814940	390
Ribosomal_S13	WA_MAG_00035	2e-35	814941	375
SecY	WA_MAG_00035	4.3e-82	814943	891
TIM	WA_MAG_00035	1.1e-87	1347205	765
Ribosomal_L1	WA_MAG_00035	2.2e-51	1351356	696
Ribosomal_L3	WA_MAG_00035	3.6e-21	1557954	633
Ribosomal_L4	WA_MAG_00035	2.4e-64	1557955	627
Ribosomal_L23	WA_MAG_00035	8.6e-30	1557956	288
Ribosomal_S19	WA_MAG_00035	2.4e-38	1557958	270
Ribosomal_L22	WA_MAG_00035	3.2e-30	1557959	375
HMG-CoA_red	WA_MAG_00036	1.8e-96	880452	1332
RNA_pol_Rpb6	WA_MAG_00036	9.6e-11	354219	306
Ribosomal_L1	WA_MAG_00036	1e-51	1065199	693
tRNA-synt_1c	WA_MAG_00036	2.9e-96	1599199	1524
Ribosomal_S7	WA_MAG_00036	5.4e-65	1248589	465
tRNA-synt_1d	WA_MAG_00036	1.6e-49	367523	1752
Ribosomal_S2	WA_MAG_00036	1.2e-89	368519	777
Ribosomal_S9	WA_MAG_00036	4.1e-48	368520	387
Ribosomal_L13	WA_MAG_00036	2.4e-60	368521	456
AdoHcyase	WA_MAG_00036	9.1e-42	1074173	576
Ham1p_like	WA_MAG_00036	6.4e-62	559519	591
Ribosomal_L1	WA_MAG_00036	2.2e-52	213612	693
RNase_HII	WA_MAG_00036	4.3e-39	1111456	603
TIM	WA_MAG_00036	1e-85	241334	738
tRNA-synt_His	WA_MAG_00036	1.2e-38	1480485	1344
Ribosomal_L23	WA_MAG_00036	1.6e-08	249142	87
Ribosomal_L4	WA_MAG_00036	2.9e-66	249143	627
Ribosomal_L3	WA_MAG_00036	5.6e-19	249144	618
NDK	WA_MAG_00036	2.5e-53	1136628	420
Ribosomal_S15	WA_MAG_00036	5.4e-30	450339	204
Ribosomal_S11	WA_MAG_00036	2.4e-43	1384564	393
Ribosomal_S13	WA_MAG_00036	4e-32	1384565	378
SecY	WA_MAG_00036	5.4e-110	1384568	1347
Ribosomal_L6	WA_MAG_00036	1.2e-40	1384573	552
Ribosomal_S8	WA_MAG_00036	2.5e-52	1384574	399
Ribosomal_L14	WA_MAG_00036	4e-58	1384578	369
Ribosomal_S17	WA_MAG_00036	2.8e-35	1384579	261
Ribosomal_L29	WA_MAG_00036	1e-19	1384580	192
Ribosomal_L16	WA_MAG_00036	6.2e-52	1384581	420
Ribosomal_L22	WA_MAG_00036	1.8e-29	1384583	399
Ribosomal_S19	WA_MAG_00036	1.3e-37	1384584	270
Ribosomal_L23	WA_MAG_00036	3.1e-30	1384586	291
TruD	WA_MAG_00037	3.1e-07	1056121	174
TIM	WA_MAG_00037	3.2e-72	1235062	720
Ribosomal_L1	WA_MAG_00037	5.7e-56	1411675	687
Ribosom_S12_S23	WA_MAG_00037	1.6e-41	1592530	384
Ribosomal_S7	WA_MAG_00037	3e-53	1592531	414
AdoHcyase	WA_MAG_00037	4.8e-131	553638	1383
DUF655	WA_MAG_00037	2.2e-08	383517	1320
tRNA-synt_1c	WA_MAG_00037	2.4e-105	1265538	1032
AdoHcyase	WA_MAG_00037	2.7e-98	395691	1212
Ham1p_like	WA_MAG_00037	3.7e-63	234815	681
Ribosomal_S2	WA_MAG_00037	1e-81	942274	942
Ribosomal_S9	WA_MAG_00037	1.5e-46	766730	399
Ribosomal_L13	WA_MAG_00037	1.8e-52	766731	462
Ribosomal_L3	WA_MAG_00037	3.4e-17	70001	633
Ribosomal_L4	WA_MAG_00037	6.3e-53	70002	672
Ribosomal_L23	WA_MAG_00037	7.3e-34	70003	282
Ribosomal_S19	WA_MAG_00037	6.9e-37	70005	258
Ribosomal_L22	WA_MAG_00037	3.1e-34	70006	348
Ribosomal_L16	WA_MAG_00037	2.9e-44	70008	420
Ribosomal_L29	WA_MAG_00037	1.7e-17	70009	219
Ribosomal_S17	WA_MAG_00037	5.5e-31	70010	339
Ribosomal_L14	WA_MAG_00037	1.8e-56	70011	369
Ribosomal_S8	WA_MAG_00037	2.3e-45	70014	399
Ribosomal_L6	WA_MAG_00037	1.3e-43	70015	540
SecY	WA_MAG_00037	1.5e-111	70019	1338
Ribosom_S12_S23	WA_MAG_00037	6.3e-08	432049	126
FbpA	WA_MAG_00037	3.1e-45	1334392	1557
NDK	WA_MAG_00037	3.9e-55	1334393	453
RtcB	WA_MAG_00037	8.6e-89	1514641	1395
TruD	WA_MAG_00037	3.6e-52	461449	861
tRNA-synt_1c	WA_MAG_00037	2.7e-101	299384	915
Adenylsucc_synt	WA_MAG_00037	1.2e-142	324031	1254
Ribosomal_S11	WA_MAG_00037	3.7e-37	503713	264
Ribosomal_S13	WA_MAG_00037	7.6e-38	503714	369
tRNA-synt_1d	WA_MAG_00037	1.1e-93	1033262	1734
tRNA-synt_1c	WA_MAG_00037	5.8e-58	866461	1008
tRNA-synt_His	WA_MAG_00037	4.9e-27	520879	882
tRNA-synt_His	WA_MAG_00037	4.3e-36	347992	573
Ribosomal_S11	WA_MAG_00038	1.4e-43	1057252	393
Ribosomal_S13	WA_MAG_00038	3.5e-32	1057253	378
SecY	WA_MAG_00038	4.3e-108	1057256	1344
Ribosomal_L6	WA_MAG_00038	3.1e-41	1057261	552
Ribosomal_S8	WA_MAG_00038	7e-50	1057262	399
Ribosomal_L14	WA_MAG_00038	2.1e-57	1057266	369
Ribosomal_S17	WA_MAG_00038	1e-35	1057267	261
Ribosomal_L29	WA_MAG_00038	1.2e-18	1057268	195
Ribosomal_L16	WA_MAG_00038	9.9e-52	1057269	420
Ribosomal_L22	WA_MAG_00038	3.6e-29	1057271	399
Ribosomal_S19	WA_MAG_00038	6.6e-38	1057272	267
Ribosomal_L23	WA_MAG_00038	4.7e-29	1057274	291
Ribosomal_L4	WA_MAG_00038	6.5e-66	1057275	627
Ribosomal_L3	WA_MAG_00038	8.2e-21	1057276	618
Ribosomal_S7	WA_MAG_00038	7.5e-65	1057279	468
Ribosom_S12_S23	WA_MAG_00038	1.4e-45	1057280	342
RNA_pol_Rpb6	WA_MAG_00038	1.3e-10	178820	324
Ribosomal_S15	WA_MAG_00038	2.3e-35	359028	270
tRNA-synt_His	WA_MAG_00038	2.6e-38	1067895	1344
Adenylsucc_synt	WA_MAG_00038	2.1e-167	1430426	1254
Ham1p_like	WA_MAG_00038	3.7e-17	201073	219
tRNA-synt_1d	WA_MAG_00038	1.8e-47	213947	1755
Ribosomal_L1	WA_MAG_00038	9.1e-52	1628536	693
Ribosomal_L13	WA_MAG_00038	2.7e-60	1288189	456
Ribosomal_S9	WA_MAG_00038	1e-48	1288190	387
Ribosomal_S2	WA_MAG_00038	4.7e-89	1288191	717
AdoHcyase	WA_MAG_00038	6.2e-61	1470703	729
AdoHcyase	WA_MAG_00038	1.6e-25	1470704	198
HMG-CoA_red	WA_MAG_00038	1.4e-95	1474392	1332
TIM	WA_MAG_00038	2.6e-93	428064	771
NDK	WA_MAG_00038	1.3e-53	449953	420
tRNA-synt_1c	WA_MAG_00038	7.8e-96	986245	1524
tRNA-synt_1d	WA_MAG_00039	7.9e-56	883934	1167
Ribosomal_S15	WA_MAG_00039	3.4e-35	1115180	270
Ribosomal_L13	WA_MAG_00039	1.2e-59	1314597	429
Ribosomal_S9	WA_MAG_00039	2.7e-48	1314598	390
tRNA-synt_1c	WA_MAG_00039	1.9e-101	1314600	1323
Ribosomal_L1	WA_MAG_00039	2.5e-55	1314609	693
Ribosom_S12_S23	WA_MAG_00039	9.2e-41	1314619	414
Ribosomal_S7	WA_MAG_00039	4.6e-67	1314620	471
Ribosomal_S2	WA_MAG_00039	7.2e-98	1675738	939
RNA_pol_Rpb6	WA_MAG_00039	4.3e-12	94199	213
HMG-CoA_red	WA_MAG_00039	9.2e-81	107350	1050
TIM	WA_MAG_00039	1.4e-89	1531896	762
tRNA-synt_1c	WA_MAG_00039	8.8e-106	137186	1086
Ribosomal_L3	WA_MAG_00039	3.7e-15	1371883	657
Ribosomal_L4	WA_MAG_00039	1.2e-66	1371884	630
Ribosomal_L23	WA_MAG_00039	3.7e-33	1371885	288
Ribosomal_S19	WA_MAG_00039	2.5e-41	1371887	276
Ribosomal_L22	WA_MAG_00039	1.4e-33	1371888	333
Ribosomal_L16	WA_MAG_00039	3.9e-50	1371890	420
Ribosomal_L29	WA_MAG_00039	3.4e-25	1371891	195
Ribosomal_S17	WA_MAG_00039	1.8e-32	1371892	258
Ribosomal_L14	WA_MAG_00039	3.7e-57	1371893	369
Ribosomal_S8	WA_MAG_00039	1.5e-54	1371897	399
Ribosomal_L6	WA_MAG_00039	3.4e-37	1371898	540
SecY	WA_MAG_00039	3e-96	1371903	1317
Ribosomal_S13	WA_MAG_00039	2.8e-34	1371907	363
Ribosomal_S11	WA_MAG_00039	3.3e-52	1371908	387
tRNA-synt_His	WA_MAG_00039	2.9e-27	844881	561
Adenylsucc_synt	WA_MAG_00039	6e-149	1023921	1290
tRNA-synt_His	WA_MAG_00039	6.9e-14	1223700	567
RNase_HII	WA_MAG_00040	2.3e-43	1231289	600
tRNA-synt_1d	WA_MAG_00040	9.9e-79	1411109	1194
Ribosomal_L1	WA_MAG_00040	6.4e-54	708383	708
Ribosomal_S2	WA_MAG_00040	1e-90	363058	717
Rib_5-P_isom_A	WA_MAG_00040	1.1e-38	742291	378
Ham1p_like	WA_MAG_00040	1.6e-42	922728	597
Ham1p_like	WA_MAG_00040	4.6e-34	922729	408
tRNA-synt_His	WA_MAG_00040	5.1e-77	1276956	1179
Ribosom_S12_S23	WA_MAG_00040	4.2e-44	1102326	375
Ribosomal_S7	WA_MAG_00040	6.3e-63	1102327	471
SecY	WA_MAG_00040	5.1e-103	752782	1320
Ribosomal_L6	WA_MAG_00040	4.1e-41	752786	540
Ribosomal_S8	WA_MAG_00040	6.9e-51	752787	402
Ribosomal_L14	WA_MAG_00040	5.6e-55	752790	366
Ribosomal_S17	WA_MAG_00040	1.7e-33	752791	297
Ribosomal_L29	WA_MAG_00040	3e-23	752792	210
Ribosomal_L16	WA_MAG_00040	9.5e-54	752793	477
Ribosomal_L22	WA_MAG_00040	1.3e-32	752795	366
Ribosomal_S19	WA_MAG_00040	9.9e-40	752796	276
Ribosomal_L23	WA_MAG_00040	1.2e-32	752798	303
Ribosomal_L4	WA_MAG_00040	1.1e-60	752799	636
Ribosomal_L3	WA_MAG_00040	3.8e-16	752800	657
NDK	WA_MAG_00040	7.7e-56	61561	534
Ribosomal_S15	WA_MAG_00040	3.7e-33	1129023	696
tRNA-synt_1c	WA_MAG_00040	1.9e-41	1307464	897
Adenylsucc_synt	WA_MAG_00040	3.9e-178	781311	1320
Ribosomal_S13	WA_MAG_00040	1.1e-30	1487764	366
Ribosomal_S11	WA_MAG_00040	1.2e-52	1487765	393
Ribosomal_L13	WA_MAG_00040	8.2e-58	1487769	453
Ribosomal_S9	WA_MAG_00040	1.6e-45	1487770	402
tRNA-synt_1d	WA_MAG_00040	4.7e-64	1667220	675
tRNA-synt_1c	WA_MAG_00040	1.3e-96	966871	1434
FbpA	WA_MAG_00040	9.1e-89	966882	1728
RNA_pol_Rpb6	WA_MAG_00040	1.4e-08	108817	228
NDK	WA_MAG_00040	1.3e-32	1533398	303
CarS-like	WA_MAG_00041	9.4e-32	1232597	726
DUF359	WA_MAG_00041	1.1e-31	1411708	1176
Ribosomal_S28e	WA_MAG_00041	5.9e-29	529126	225
NDK	WA_MAG_00041	2e-54	529128	447
TruD	WA_MAG_00041	8.8e-117	1599502	1392
RNA_pol_L_2	WA_MAG_00041	1.9e-12	1599503	276
Ribosomal_S17e	WA_MAG_00041	6.3e-16	1072712	192
Ribosomal_L31e	WA_MAG_00041	2.7e-13	1072713	276
tRNA-synt_1c	WA_MAG_00041	1e-57	33625	1740
RNase_HII	WA_MAG_00041	4.1e-36	33626	735
Adenylsucc_synt	WA_MAG_00041	1.7e-60	737134	537
Ribosomal_L6	WA_MAG_00041	3.5e-25	1093939	471
Ribosomal_L32e	WA_MAG_00041	2.9e-36	1093940	630
Ribosomal_L5e	WA_MAG_00041	2e-23	1093942	510
Ribosomal_S13	WA_MAG_00041	8e-36	1445984	468
Ribosomal_L37ae	WA_MAG_00041	1.8e-30	920489	360
DUF655	WA_MAG_00041	2.2e-23	1099325	828
Ribosomal_L21e	WA_MAG_00041	1.3e-31	1099327	291
PyrI	WA_MAG_00041	5.9e-33	923270	477
Ribosomal_S8	WA_MAG_00041	1e-24	1455785	390
Ribosomal_L26	WA_MAG_00041	1.8e-16	1455789	408
Ribosomal_L14	WA_MAG_00041	5e-38	1455790	399
Ribosomal_S17	WA_MAG_00041	6.3e-26	1455791	336
Ribosomal_L29	WA_MAG_00041	5.7e-16	1455794	198
tRNA-synt_1d	WA_MAG_00041	6.4e-27	1456694	1752
Ribosomal_S27e	WA_MAG_00041	4.8e-21	53944	171
Ribosomal_L44	WA_MAG_00041	2.1e-29	53945	285
SecY	WA_MAG_00041	5.4e-65	58964	1824
Rib_5-P_isom_A	WA_MAG_00041	2.4e-64	413671	657
PTH2	WA_MAG_00041	7.5e-38	1298269	417
PTH2	WA_MAG_00041	1.3e-39	1298270	357
HMG-CoA_red	WA_MAG_00041	7.5e-106	596427	1299
Prefoldin	WA_MAG_00041	2.1e-08	1305590	441
Ribosomal_S8e	WA_MAG_00041	4.6e-19	610557	192
Ribosomal_L15e	WA_MAG_00041	4.6e-73	790829	603
CTP-dep_RFKase	WA_MAG_00041	1.7e-13	89795	234
Ham1p_like	WA_MAG_00041	1.7e-37	1675254	687
AdoHcyase	WA_MAG_00041	1.5e-56	267710	969
Ribosomal_S3Ae	WA_MAG_00041	3.8e-46	1155200	573
Ribosomal_S8e	WA_MAG_00041	8.3e-22	629473	363
Ribosomal_S19e	WA_MAG_00041	6.7e-45	103399	492
dsDNA_bind	WA_MAG_00041	1.7e-22	103400	363
Ribosomal_L39	WA_MAG_00041	6.1e-22	103401	189
Ribosomal_S2	WA_MAG_00041	3.9e-23	107726	609
tRNA-synt_His	WA_MAG_00041	6.1e-64	287918	1125
Diphthamide_syn	WA_MAG_00041	1.8e-17	642325	567
Diphthamide_syn	WA_MAG_00041	1.6e-37	642326	402
DUF357	WA_MAG_00041	5.2e-20	642331	297
Ribosomal_L13	WA_MAG_00041	5.8e-12	995800	489
Ribosomal_S9	WA_MAG_00041	4.4e-33	995801	432
RNA_pol_N	WA_MAG_00041	9.7e-31	995802	204
Ribosomal_L1	WA_MAG_00041	7e-36	469238	645
AdoHcyase	WA_MAG_00041	1.9e-13	649989	387
ATP-synt_D	WA_MAG_00041	1.7e-53	301387	618
vATP-synt_AC39	WA_MAG_00041	2.4e-27	1006597	690
ATP-synt_F	WA_MAG_00041	3.2e-15	1006598	300
V_ATPase_I	WA_MAG_00041	2e-31	1540021	2046
vATP-synt_E	WA_MAG_00041	8.3e-14	1540023	564
vATP-synt_AC39	WA_MAG_00041	7.1e-15	1540024	351
Ribosomal_S24e	WA_MAG_00041	9e-16	485713	312
Spt4	WA_MAG_00041	1.2e-15	485714	204
CTP-dep_RFKase	WA_MAG_00041	2.8e-12	1369459	144
PPS_PS	WA_MAG_00041	3e-58	490271	750
TIM	WA_MAG_00041	5e-07	848018	666
FbpA	WA_MAG_00041	1.6e-65	1032863	2169
RNA_pol_Rpb6	WA_MAG_00041	4.3e-13	683689	258
Ribosomal_L3	WA_MAG_00041	2.2e-89	163232	1020
Ribosomal_L4	WA_MAG_00041	3.4e-41	163233	882
Ribosomal_L23	WA_MAG_00041	2e-18	163234	258
Ribosomal_S19	WA_MAG_00041	1e-28	163236	489
Ribosomal_L22	WA_MAG_00041	6.2e-20	163237	528
Ribosomal_S11	WA_MAG_00041	3.1e-31	1747442	384
DNA_primase_lrg	WA_MAG_00041	5.7e-15	1399645	1260
Ribosomal_S15	WA_MAG_00041	2.5e-09	1051035	141
RtcB	WA_MAG_00041	4.6e-101	1579920	894
Ribosomal_S11	WA_MAG_00042	3.2e-45	881715	384
Ribosomal_S13	WA_MAG_00042	4.6e-35	881716	375
SecY	WA_MAG_00042	9.6e-109	881718	1344
Ribosomal_L6	WA_MAG_00042	8.8e-36	881723	543
Ribosomal_S8	WA_MAG_00042	9.9e-52	881724	399
Ribosomal_L14	WA_MAG_00042	5.9e-58	881728	369
Ribosomal_S17	WA_MAG_00042	5.2e-32	881729	258
Ribosomal_L29	WA_MAG_00042	1.1e-14	881730	201
Ribosomal_L16	WA_MAG_00042	1.3e-50	881731	420
Ribosomal_L22	WA_MAG_00042	8.1e-29	881733	408
Ribosomal_S19	WA_MAG_00042	1.3e-39	881734	279
Ribosomal_L23	WA_MAG_00042	2.9e-30	881736	291
Ribosomal_L4	WA_MAG_00042	7.1e-63	881737	678
Ribosomal_L3	WA_MAG_00042	1.2e-19	881738	618
tRNA-synt_1d	WA_MAG_00042	5.4e-45	898205	1776
Ribosomal_L13	WA_MAG_00042	2.3e-55	25368	456
Ribosomal_S9	WA_MAG_00042	4.7e-51	25369	387
Ribosomal_S2	WA_MAG_00042	7.6e-66	25370	522
Adenylsucc_synt	WA_MAG_00042	4.1e-168	391395	1275
RNase_HII	WA_MAG_00042	2e-40	569600	594
NDK	WA_MAG_00042	7.1e-53	219047	417
Ribosomal_L13	WA_MAG_00042	8.8e-55	1114139	456
Ribosomal_S9	WA_MAG_00042	1e-51	1114140	387
Ribosomal_S2	WA_MAG_00042	4.6e-89	1114141	972
TIM	WA_MAG_00042	2.4e-97	408303	750
Ribosomal_S15	WA_MAG_00042	3.1e-34	941897	270
Ribosomal_L1	WA_MAG_00042	1.9e-53	949122	690
tRNA-synt_1c	WA_MAG_00042	8.9e-93	1128860	1584
tRNA-synt_1c	WA_MAG_00042	2.2e-40	1128862	978
tRNA-synt_His	WA_MAG_00042	1.3e-39	601563	1371
AdoHcyase	WA_MAG_00042	3.1e-140	1716820	1308
Ham1p_like	WA_MAG_00042	5.9e-46	664148	420
RNA_pol_Rpb6	WA_MAG_00042	6.9e-09	1552610	327
tRNA-synt_1c	WA_MAG_00043	8.4e-111	3531	1449
tRNA-synt_His	WA_MAG_00043	1.2e-25	1590572	426
Ribosomal_S15	WA_MAG_00043	5.1e-10	1240943	90
AdoHcyase	WA_MAG_00043	4.4e-118	186850	1209
Ribosomal_L1	WA_MAG_00043	7.3e-54	14231	693
Ribosomal_L13	WA_MAG_00043	2.6e-22	190778	192
Rib_5-P_isom_A	WA_MAG_00043	1.5e-69	542224	672
RNA_pol_Rpb6	WA_MAG_00043	1.2e-10	1428643	237
AdoHcyase	WA_MAG_00043	2.5e-40	1255189	258
Ribosomal_L4	WA_MAG_00043	8.2e-65	38528	624
Ribosomal_L23	WA_MAG_00043	5.5e-34	38529	288
Ribosomal_S19	WA_MAG_00043	6.4e-37	38531	282
Ribosomal_L22	WA_MAG_00043	7.6e-31	38532	333
Ribosomal_L16	WA_MAG_00043	1.4e-47	38534	417
Ribosomal_L29	WA_MAG_00043	1e-19	38535	210
AdoHcyase	WA_MAG_00043	6.1e-14	1275203	480
Ribosomal_S15	WA_MAG_00043	2.7e-38	1626805	270
Ribosom_S12_S23	WA_MAG_00043	7.5e-44	1631122	423
Ribosomal_S7	WA_MAG_00043	8.5e-64	1631123	474
Ribosomal_S2	WA_MAG_00043	4.8e-90	48839	1059
Adenylsucc_synt	WA_MAG_00043	1.8e-178	1121368	1299
AdoHcyase	WA_MAG_00043	1.4e-34	72130	912
tRNA-synt_1c	WA_MAG_00043	1.4e-33	1666993	969
RtcB	WA_MAG_00043	9.3e-85	796094	768
RtcB	WA_MAG_00043	2.9e-36	1502315	552
tRNA-synt_1d	WA_MAG_00043	2.6e-09	1160780	459
Ham1p_like	WA_MAG_00043	9.1e-45	984388	561
RNase_HII	WA_MAG_00043	3.7e-30	1347494	546
Ribosomal_S8	WA_MAG_00043	8.7e-52	1184909	402
Ribosomal_L6	WA_MAG_00043	2.1e-31	1184910	537
SecY	WA_MAG_00043	1.2e-114	1184915	1335
Ribosomal_S13	WA_MAG_00043	3.4e-34	1184916	369
Ribosomal_S11	WA_MAG_00043	1.5e-50	1184917	387
Ribosomal_L3	WA_MAG_00043	3.3e-18	833505	621
tRNA-synt_1c	WA_MAG_00043	1.9e-109	312752	1794
Ribosomal_S9	WA_MAG_00043	1.1e-49	1198487	399
Ribosomal_L13	WA_MAG_00043	1.4e-56	1198488	444
TIM	WA_MAG_00043	9.1e-95	1398898	756
SecY	WA_MAG_00044	1.9e-99	1241302	1263
Ribosomal_L6	WA_MAG_00044	1.2e-30	1241306	534
Ribosomal_S8	WA_MAG_00044	6.1e-44	1241307	399
Ribosomal_L14	WA_MAG_00044	7.4e-56	1241311	369
Ribosomal_S17	WA_MAG_00044	1.5e-26	1241312	252
Ribosomal_L29	WA_MAG_00044	1.2e-18	1241313	186
Ribosomal_L16	WA_MAG_00044	2.5e-50	1241314	432
Ribosomal_L22	WA_MAG_00044	1e-28	1241316	330
Ribosomal_S19	WA_MAG_00044	4.4e-36	1241317	279
Ribosomal_L23	WA_MAG_00044	1.6e-20	1241319	282
Ribosomal_L4	WA_MAG_00044	1.4e-49	1241320	588
Ribosomal_L3	WA_MAG_00044	6.4e-12	1241321	576
tRNA-synt_1c	WA_MAG_00044	5e-105	361285	2187
tRNA-synt_His	WA_MAG_00044	6.2e-18	189998	465
tRNA-synt_His	WA_MAG_00044	2.2e-19	908615	573
RNA_pol_Rpb6	WA_MAG_00044	5.6e-10	1086975	216
Ribosomal_L1	WA_MAG_00044	8.1e-55	739678	693
Ham1p_like	WA_MAG_00044	1.8e-49	763292	603
tRNA-synt_1c	WA_MAG_00044	9.1e-107	764870	1407
TruD	WA_MAG_00044	2.1e-62	97741	1047
TIM	WA_MAG_00044	1e-64	452855	738
NDK	WA_MAG_00044	1.9e-56	1686521	414
Ribosomal_S13	WA_MAG_00044	5.4e-36	1704307	363
Ribosomal_S11	WA_MAG_00044	7.6e-44	1704308	393
Ribosomal_S7	WA_MAG_00044	6e-65	653176	468
Ribosom_S12_S23	WA_MAG_00044	1.1e-42	653177	372
tRNA-synt_1d	WA_MAG_00044	6.3e-22	310794	1590
TruD	WA_MAG_00044	6.5e-59	1196878	951
tRNA-synt_His	WA_MAG_00044	2.5e-09	1731208	489
Adenylsucc_synt	WA_MAG_00044	4.4e-172	1731209	1254
CarS-like	WA_MAG_00044	5.3e-07	503752	444
Ribosomal_S2	WA_MAG_00044	4.3e-96	1040362	789
Ribosomal_S27e	WA_MAG_00045	7.3e-21	1234687	192
Trm56	WA_MAG_00045	5.6e-36	1059224	540
V_ATPase_I	WA_MAG_00045	9.3e-15	1061083	462
vATP-synt_AC39	WA_MAG_00045	1.8e-23	1061084	1023
Ribosomal_S13	WA_MAG_00045	3.6e-39	1061088	477
Ribosomal_S11	WA_MAG_00045	7.9e-42	1061090	513
DUF655	WA_MAG_00045	1.6e-43	1061099	630
RNA_pol_Rpb4	WA_MAG_00045	4.5e-08	1061100	450
Ribosomal_L21e	WA_MAG_00045	1.2e-30	1061101	300
tRNA-synt_1c	WA_MAG_00045	8e-59	1413824	1764
RNA_pol_N	WA_MAG_00045	5.7e-29	8330	195
Ribosomal_S2	WA_MAG_00045	2.4e-26	8331	651
Rib_5-P_isom_A	WA_MAG_00045	1.8e-27	1591216	669
ATP-synt_F	WA_MAG_00045	3.1e-19	1591226	330
Ribosomal_L16	WA_MAG_00045	1.2e-31	537113	531
Ribosomal_S7	WA_MAG_00045	2.1e-37	537114	564
DNA_primase_lrg	WA_MAG_00045	1.2e-39	715930	1401
Ribosomal_S24e	WA_MAG_00045	1.8e-22	715946	294
DUF359	WA_MAG_00045	8.2e-33	715948	546
Spt4	WA_MAG_00045	2.1e-12	715949	159
RNase_HII	WA_MAG_00045	4.5e-30	720059	480
Ribosomal_L32e	WA_MAG_00045	4.5e-36	1432628	579
Ribosomal_L5e	WA_MAG_00045	3.7e-29	1432630	654
Ribosomal_S8e	WA_MAG_00045	1.4e-31	202365	381
TruD	WA_MAG_00045	1.5e-61	1280313	1179
PTH2	WA_MAG_00045	6.3e-36	1280314	312
TIM	WA_MAG_00045	8.3e-74	1106361	801
RNA_pol_L_2	WA_MAG_00045	8.5e-17	1106365	288
Ribosomal_L13	WA_MAG_00045	4.3e-10	224876	444
Ribosomal_S9	WA_MAG_00045	4.3e-27	224877	420
tRNA-synt_1d	WA_MAG_00045	5.4e-24	55079	2196
HMG-CoA_red	WA_MAG_00045	7.2e-28	55092	360
Ribosom_S12_S23	WA_MAG_00045	2.3e-44	1471966	444
ATP-synt_D	WA_MAG_00045	2.8e-52	594955	648
Ribosomal_L6	WA_MAG_00045	3.2e-21	246039	576
Ribosomal_S8	WA_MAG_00045	1.7e-22	246040	390
SecY	WA_MAG_00045	1.8e-68	246042	1473
FbpA	WA_MAG_00045	1.8e-56	607439	2109
Adenylsucc_synt	WA_MAG_00045	2.6e-77	965322	999
RtcB	WA_MAG_00045	9.3e-151	965325	1389
Archease	WA_MAG_00045	1.7e-30	965326	432
