gene_name	mag_id	e_value	gene_callers_id	length
Chorismate_synt	WA_MAG_00064	2.1e-61	1339410	756
RNA_pol_Rpb6	WA_MAG_00064	2.5e-14	1344508	255
GrpE	WA_MAG_00064	4.3e-42	473548	591
Ribosomal_S9	WA_MAG_00064	1.2e-32	1363610	435
Ribosomal_L13	WA_MAG_00064	1.2e-07	1363611	444
Ribosomal_L27A	WA_MAG_00064	7.9e-09	1363612	366
Ribosomal_S2	WA_MAG_00064	2.6e-25	1189804	606
Adenylsucc_synt	WA_MAG_00064	2.6e-156	661726	1305
Ribosomal_L14	WA_MAG_00064	2.5e-35	680371	339
Ribosomal_L5	WA_MAG_00064	2.5e-14	680374	528
Ribosomal_S8	WA_MAG_00064	2.6e-26	680375	390
Ribosomal_L6	WA_MAG_00064	2e-26	680376	549
Chorismate_synt	WA_MAG_00065	3.4e-94	705134	984
Ham1p_like	WA_MAG_00065	1.8e-41	727345	645
tRNA-synt_1d	WA_MAG_00065	1.7e-31	383522	1713
ADK	WA_MAG_00065	5.9e-54	1095392	708
PGK	WA_MAG_00065	1.7e-100	392734	1263
Ribosomal_L4	WA_MAG_00065	1.5e-31	574772	561
Ribosomal_L23	WA_MAG_00065	1.6e-16	574773	261
Ribosomal_L2	WA_MAG_00065	5.3e-12	574774	720
Ribosomal_S19	WA_MAG_00065	4.4e-29	574775	495
Ribosomal_L22	WA_MAG_00065	1.7e-22	574776	603
Ribosomal_S3_C	WA_MAG_00065	3.1e-20	574777	705
Ribosomal_L29	WA_MAG_00065	8.6e-18	574778	195
Ribosomal_S17	WA_MAG_00065	1.9e-25	574781	336
Ribosomal_L14	WA_MAG_00065	4.1e-37	574782	399
Ribosomal_L5	WA_MAG_00065	2.2e-18	574785	528
Ribosomal_S8	WA_MAG_00065	5.1e-27	574786	390
Ribosomal_L6	WA_MAG_00065	8.8e-33	574787	540
Ribosomal_L27A	WA_MAG_00065	7.7e-21	574793	411
SecY	WA_MAG_00065	5.2e-69	574794	1962
GrpE	WA_MAG_00065	2.3e-32	234688	528
Ribosomal_L16	WA_MAG_00065	4e-33	769039	540
Ribosom_S12_S23	WA_MAG_00065	6.5e-47	257099	474
Ribosomal_S7	WA_MAG_00065	2.6e-31	257100	627
eIF-1a	WA_MAG_00065	8.6e-21	1496293	513
Ribosomal_S13	WA_MAG_00065	1.7e-37	456946	462
Ribosomal_S11	WA_MAG_00065	5.4e-34	456948	384
RNA_pol_L	WA_MAG_00065	1.5e-15	456949	927
AICARFT_IMPCHas	WA_MAG_00065	6.5e-09	1691139	294
Ribosomal_L27A	WA_MAG_00065	2.3e-10	113439	222
Ribosomal_L13	WA_MAG_00065	1.9e-12	113440	489
Ribosomal_S9	WA_MAG_00065	9.7e-34	113441	435
Exonuc_VII_L	WA_MAG_00065	6.2e-73	1547328	1182
RNA_pol_Rpb6	WA_MAG_00065	6.2e-13	687338	297
Ribosomal_L1	WA_MAG_00065	1.3e-40	173751	645
SecE	WA_MAG_00065	8.3e-09	173756	267
Ribosomal_L28	WA_MAG_00066	4.9e-15	1412461	273
Ribosomal_S2	WA_MAG_00066	8e-71	1237058	558
Ribosomal_L9_C	WA_MAG_00066	4.4e-15	8595	570
RecO_C	WA_MAG_00066	1.4e-11	366101	720
Ribosomal_S10	WA_MAG_00066	1.3e-34	1248065	309
Ribosomal_L3	WA_MAG_00066	1.2e-17	1248066	687
Ribosomal_L4	WA_MAG_00066	3.9e-51	1248067	663
Ribosomal_L23	WA_MAG_00066	4.3e-27	1248068	279
Ribosomal_L2	WA_MAG_00066	3.4e-31	1248069	858
Ribosomal_S19	WA_MAG_00066	2e-37	1248070	282
Ribosomal_L22	WA_MAG_00066	4.5e-33	1248071	354
Ribosomal_S3_C	WA_MAG_00066	4.2e-32	1248072	702
Ribosomal_L16	WA_MAG_00066	5.7e-43	1248073	420
Ribosomal_L29	WA_MAG_00066	7.6e-16	1248074	210
Ribosomal_S17	WA_MAG_00066	4.9e-28	1248075	273
Ribosomal_L14	WA_MAG_00066	6.7e-50	1248076	387
ribosomal_L24	WA_MAG_00066	6.4e-19	1248077	333
Ribosomal_L5	WA_MAG_00066	5.9e-19	1248078	603
OSCP	WA_MAG_00066	4.4e-15	1073146	258
SmpB	WA_MAG_00066	3e-52	375038	489
Ribosomal_S6	WA_MAG_00066	1.4e-19	735950	288
Pept_tRNA_hydro	WA_MAG_00066	1.5e-57	735951	597
Chorismate_synt	WA_MAG_00066	2e-97	1101513	996
Ribosomal_S7	WA_MAG_00066	1.8e-60	397599	495
Ribosomal_L27A	WA_MAG_00066	9.6e-16	1460982	204
Ribosomal_L18p	WA_MAG_00066	9.6e-46	1460984	363
Ribosomal_L6	WA_MAG_00066	1.7e-29	1460985	555
Ribosomal_S8	WA_MAG_00066	2.9e-40	1460986	399
OSCP	WA_MAG_00066	2.9e-39	1110346	594
ATP-synt_A	WA_MAG_00066	2.1e-51	1110349	921
RBFA	WA_MAG_00066	1.8e-18	1290518	336
Exonuc_VII_L	WA_MAG_00066	3.4e-61	1479839	732
Ruv	XWA_MAG_00066	2.1e-36	1304483	405
Ham1p_like	WA_MAG_00066	8.9e-34	437855	408
Ribosomal_L1	WA_MAG_00066	2.8e-44	265865	687
Ribosomal_L21p	WA_MAG_00066	2.1e-36	441327	318
ATP-synt	WA_MAG_00066	2.8e-79	621650	879
Ribosomal_L19	WA_MAG_00066	4.6e-44	446569	402
tRNA_m1G_MT	WA_MAG_00066	2.1e-59	446570	738
Ribosomal_S16	WA_MAG_00066	5.6e-24	446571	270
Ribosomal_L17	WA_MAG_00066	2.2e-31	979200	726
RRF	WA_MAG_00066	1.6e-50	103973	561
AICARFT_IMPCHas	WA_MAG_00066	7.4e-88	113685	1176
Ribosomal_S11	WA_MAG_00066	3.3e-44	1533774	372
Ribosomal_S13	WA_MAG_00066	8.5e-33	1533775	378
eIF-1a	WA_MAG_00066	3.3e-28	1533777	216
Ribosomal_S9	WA_MAG_00066	8.6e-36	1187766	462
Ribosomal_L13	WA_MAG_00066	3.3e-51	1187767	429
ADK	WA_MAG_00066	3.2e-24	657855	414
UPF0054	WA_MAG_00066	6.3e-24	493009	519
SecE	WA_MAG_00066	6e-14	1031110	411
YajC	WA_MAG_00066	7.6e-23	152137	402
RsfS	WA_MAG_00066	3.6e-12	1032308	276
Chorismate_synt	WA_MAG_00066	8.4e-44	1037526	531
AICARFT_IMPCHas	WA_MAG_00066	2.7e-26	158076	711
SecY	WA_MAG_00066	1.2e-76	867798	1107
Ribosomal_L27A	WA_MAG_00066	5.2e-32	867799	390
tRNA-synt_1d	WA_MAG_00066	1.1e-14	348333	633
Ribonuclease_P	WA_MAG_00066	1.5e-27	173484	351
Ribosomal_L16	WA_MAG_00067	2.8e-32	1417620	561
Ribosomal_L22	WA_MAG_00067	1.4e-21	1599085	597
Ribosomal_S19	WA_MAG_00067	6.9e-30	1599086	492
Ribosomal_L2	WA_MAG_00067	4.1e-12	1599087	717
Ribosomal_L23	WA_MAG_00067	1.1e-18	1599088	258
Ribosomal_L4	WA_MAG_00067	2.8e-43	1599089	882
Ribosomal_L3	WA_MAG_00067	3.3e-87	1599090	1020
Ribosom_S12_S23	WA_MAG_00067	9.8e-47	1072437	540
Ribosomal_S7	WA_MAG_00067	7.4e-35	1072438	630
Chorismate_synt	WA_MAG_00067	8.4e-105	1444652	1083
RNA_pol_Rpb6	WA_MAG_00067	7.2e-13	1444659	285
GrpE	WA_MAG_00067	1.9e-35	1273987	558
ADK	WA_MAG_00067	1.5e-52	1630155	636
Ribosomal_S15	WA_MAG_00067	1.4e-12	1630167	459
PGK	WA_MAG_00067	1.8e-104	67944	1263
Adenylsucc_synt	WA_MAG_00067	6e-150	779172	1305
RNA_pol_L	WA_MAG_00067	1.6e-13	1150514	927
Ribosomal_S11	WA_MAG_00067	4.3e-34	1150515	384
Ribosomal_S13	WA_MAG_00067	3.5e-38	1150517	468
SecY	WA_MAG_00067	9e-70	444253	1935
Ribosomal_L27A	WA_MAG_00067	1.1e-22	444254	426
eIF-1a	WA_MAG_00067	1.3e-19	1681178	669
Ribosomal_S2	WA_MAG_00067	6.9e-25	1681185	609
Ham1p_like	WA_MAG_00067	5.8e-38	840117	666
tRNA-synt_1d	WA_MAG_00067	2.1e-30	1725529	1782
Exonuc_VII_L	WA_MAG_00067	1.7e-73	1582093	1332
tRNA-synt_1d	WA_MAG_00068	7.7e-27	351618	999
Ribosomal_S11	WA_MAG_00068	3.3e-40	190063	303
RNA_pol_L	WA_MAG_00068	1.3e-25	190065	993
Ribosomal_L17	WA_MAG_00068	4e-34	190066	420
Ribosomal_L9_C	WA_MAG_00068	7.7e-15	1612038	177
Ribosomal_S6	WA_MAG_00068	5.4e-31	1612041	342
Ribosomal_L13	WA_MAG_00068	1.8e-55	1120171	456
Ribosomal_S9	WA_MAG_00068	3e-51	1120172	387
Ribosomal_S2	WA_MAG_00068	2.5e-90	1120173	771
EF_TS	WA_MAG_00068	1.1e-17	1120174	459
IPPT	WA_MAG_00068	3.6e-31	67299	375
ADK	WA_MAG_00068	1.5e-52	1667398	573
SmpB	WA_MAG_00068	1.7e-58	787498	447
Ribosomal_L1	WA_MAG_00068	1.8e-53	788232	696
SecE	WA_MAG_00068	1.3e-19	788235	186
Adenylsucc_synt	WA_MAG_00068	1.3e-147	105335	1047
tRNA-synt_1d	WA_MAG_00068	3.3e-14	1689179	729
ATP-synt	WA_MAG_00068	6.9e-98	1342378	858
OSCP	WA_MAG_00068	8.2e-46	1342380	537
ATP-synt_A	WA_MAG_00068	6.7e-51	1342383	1173
PGK	WA_MAG_00068	4.5e-151	1346083	1188
AICARFT_IMPCHas	WA_MAG_00068	3.4e-61	467093	765
AICARFT_IMPCHas	WA_MAG_00068	3.1e-26	467094	708
Ribosomal_S15	WA_MAG_00068	9e-35	1526548	270
RecO_C	WA_MAG_00068	9.9e-14	1013436	543
Ribonuclease_P	WA_MAG_00068	1.3e-18	660585	336
Ribosomal_L32p	WA_MAG_00068	2.5e-22	1014399	204
Ribosom_S12_S23	WA_MAG_00068	7.1e-47	1201224	375
Ribosomal_S7	WA_MAG_00068	2.4e-63	1201225	477
Ribosomal_S10	WA_MAG_00068	6.2e-39	1201227	306
Ribosomal_L3	WA_MAG_00068	7.6e-21	1201228	618
Ribosomal_L4	WA_MAG_00068	2.2e-62	1201229	630
Ribosomal_L23	WA_MAG_00068	2.3e-29	1201230	291
Ribosomal_L2	WA_MAG_00068	2.3e-35	1201231	828
Ribosomal_S19	WA_MAG_00068	1.4e-38	1201232	279
Ribosomal_L22	WA_MAG_00068	1.3e-31	1201233	414
Ribosomal_S3_C	WA_MAG_00068	7.5e-40	1201234	711
Ribosomal_L16	WA_MAG_00068	1.3e-51	1201235	420
Ribosomal_L29	WA_MAG_00068	2.3e-21	1201236	192
Ribosomal_S17	WA_MAG_00068	1.2e-31	1201237	258
Ribosomal_L14	WA_MAG_00068	7.9e-58	1201238	369
ribosomal_L24	WA_MAG_00068	1.1e-28	1201239	312
Ribosomal_L5	WA_MAG_00068	7.5e-27	1201240	255
Ribosomal_S8	WA_MAG_00068	4e-53	1201243	399
Ribosomal_L6	WA_MAG_00068	2.2e-36	1201244	543
Ribosomal_L18p	WA_MAG_00068	5.2e-44	1201245	357
Ribosomal_L27A	WA_MAG_00068	2.3e-42	1201248	453
Ribosomal_S20p	WA_MAG_00068	3e-25	1024916	252
RsfS	WA_MAG_00068	9.3e-31	322424	372
UPF0054	WA_MAG_00068	1.1e-28	1208702	420
Chorismate_synt	WA_MAG_00068	4.2e-149	154427	1065
GrpE	WA_MAG_00068	3e-40	1211479	516
Ruv	XWA_MAG_00068	9.2e-40	333551	411
RRF	WA_MAG_00068	2.2e-61	1218160	558
EF_TS	WA_MAG_00068	7e-54	1218163	957
Ribosomal_S6	WA_MAG_00069	1.6e-19	1584123	285
Pept_tRNA_hydro	WA_MAG_00069	1.5e-62	1584124	633
Chorismate_synt	WA_MAG_00069	1.2e-144	1411210	1089
Ribosomal_L27A	WA_MAG_00069	1.2e-41	881272	501
SecY	WA_MAG_00069	1.7e-108	881273	1524
Ribosomal_S13	WA_MAG_00069	9.5e-36	881275	396
UPF0054	WA_MAG_00069	1.7e-24	20322	438
RBFA	WA_MAG_00069	4.6e-24	1078435	381
Ribosomal_S16	WA_MAG_00069	2.3e-24	1079690	252
eIF-1a	WA_MAG_00069	1.7e-23	1436479	399
Exonuc_VII_L	WA_MAG_00069	6.4e-93	1267036	1389
Ribosomal_S19	WA_MAG_00069	6.5e-39	916007	270
Ribosomal_L2	WA_MAG_00069	3.1e-35	916008	852
Ribosomal_L23	WA_MAG_00069	3.3e-26	916009	288
Ribosomal_L4	WA_MAG_00069	9.1e-56	916010	615
Ribosomal_L3	WA_MAG_00069	1.1e-22	916011	633
Ribosomal_S10	WA_MAG_00069	1.5e-35	916012	312
RecO_C	WA_MAG_00069	1.7e-07	217319	546
Adenylsucc_synt	WA_MAG_00069	1.4e-176	1453545	1278
TsaE	WA_MAG_00069	1.7e-37	396392	423
IPPT	WA_MAG_00069	8.9e-65	49065	909
PGK	WA_MAG_00069	2.9e-27	582179	219
Ribosomal_S15	WA_MAG_00069	1e-34	61040	258
Ribosomal_S2	WA_MAG_00069	7.1e-86	1469291	723
EF_TS	WA_MAG_00069	5.6e-67	1469292	873
SecE	WA_MAG_00069	2.4e-12	61970	219
Ribosomal_L22	WA_MAG_00069	2.6e-34	764386	399
Ribosomal_S3_C	WA_MAG_00069	1.6e-39	764387	708
Ribosomal_L16	WA_MAG_00069	3.1e-51	764388	408
Ribosomal_L29	WA_MAG_00069	1e-22	764389	213
Ribosomal_S17	WA_MAG_00069	1.9e-26	764390	279
Ribosomal_L14	WA_MAG_00069	5.5e-51	764391	366
ribosomal_L24	WA_MAG_00069	7.9e-14	764392	309
Ribosomal_L5	WA_MAG_00069	1.1e-22	764393	564
Ribosomal_S8	WA_MAG_00069	1.1e-46	764394	399
Ribosomal_L6	WA_MAG_00069	2.4e-38	764395	540
Ribosomal_L18p	WA_MAG_00069	2.7e-43	764396	360
Ruv	XWA_MAG_00069	4.1e-40	1477912	423
ATP-synt	WA_MAG_00069	8.7e-97	1673033	861
OSCP	WA_MAG_00069	1e-30	1673035	546
Ribosomal_L1	WA_MAG_00069	2e-50	461277	699
SecG	WA_MAG_00069	3.4e-21	462361	396
RNA_pol_L	WA_MAG_00069	1.3e-09	1347553	597
Ribosomal_L17	WA_MAG_00069	4.3e-28	1347554	435
RNA_pol_L	WA_MAG_00069	9e-24	468247	684
OSCP	WA_MAG_00069	1.3e-19	474544	393
ATP-synt	WA_MAG_00069	3.1e-89	474546	897
SmpB	WA_MAG_00069	5.1e-56	1362231	456
RRF	WA_MAG_00069	8.7e-58	480834	567
Ribosomal_L27	WA_MAG_00069	9.9e-38	842526	258
Ribosomal_L21p	WA_MAG_00069	1.9e-42	842527	315
Ribosomal_L9_C	WA_MAG_00069	4.2e-26	1557320	489
tRNA_m1G_MT	WA_MAG_00069	4.1e-66	685787	684
Ribosomal_L20	WA_MAG_00069	1.4e-44	171066	375
Ribosomal_L28	WA_MAG_00069	1.5e-17	697851	354
Exonuc_VII_L	WA_MAG_00070	2.5e-22	1231917	672
eIF-1a	WA_MAG_00070	7.9e-29	1424879	222
Ribosomal_S13	WA_MAG_00070	3.1e-34	1424881	390
Ribosomal_S11	WA_MAG_00070	7.4e-47	1424882	384
Exonuc_VII_L	WA_MAG_00070	7.8e-38	1098872	570
Ribosomal_L21p	WA_MAG_00070	3.7e-36	1633613	285
Ribosomal_L4	WA_MAG_00070	6.1e-60	766300	627
Ribosomal_L3	WA_MAG_00070	4.9e-22	766301	630
Ribosomal_L19	WA_MAG_00070	4e-47	1122017	357
tRNA_m1G_MT	WA_MAG_00070	3.1e-16	1122018	162
Ribosom_S12_S23	WA_MAG_00070	5.7e-44	72475	378
Ribosomal_S7	WA_MAG_00070	1.2e-61	72476	468
Ribosomal_S19	WA_MAG_00070	7.4e-12	1305751	96
Ribosomal_L22	WA_MAG_00070	8.3e-29	1305752	399
Ribosomal_S3_C	WA_MAG_00070	6.9e-39	1305753	714
Ribosomal_L16	WA_MAG_00070	6.3e-54	1305754	420
Ribosomal_L29	WA_MAG_00070	4.3e-17	1305755	210
Ribosomal_S17	WA_MAG_00070	1.7e-33	1305756	270
Ribosomal_L14	WA_MAG_00070	1.5e-59	1305757	369
ribosomal_L24	WA_MAG_00070	1.3e-25	1305758	321
Ribosomal_L5	WA_MAG_00070	3.9e-24	1305759	300
Ribosomal_L18p	WA_MAG_00070	6.1e-39	954395	318
Ribosomal_L6	WA_MAG_00070	1.6e-39	954396	552
Ribosomal_S8	WA_MAG_00070	2e-51	954397	399
Pept_tRNA_hydro	WA_MAG_00070	5.2e-59	781887	558
ADK	WA_MAG_00070	5.2e-21	1313100	165
Ribosomal_L9_C	WA_MAG_00070	5.1e-28	786713	366
Ribosomal_L28	WA_MAG_00070	1.3e-23	963749	210
AICARFT_IMPCHas	WA_MAG_00070	2.2e-15	615270	582
Ribosomal_S15	WA_MAG_00070	2.7e-32	800648	273
tRNA-synt_1d	WA_MAG_00070	4.3e-47	802190	1467
UPF0054	WA_MAG_00070	6.9e-25	630981	420
ATP-synt	WA_MAG_00070	2.7e-91	639533	879
OSCP	WA_MAG_00070	4.7e-47	639535	558
ATP-synt_A	WA_MAG_00070	4.5e-46	639538	1128
TsaE	WA_MAG_00070	2.7e-33	113825	441
Ribosomal_S2	WA_MAG_00070	3e-92	119680	822
EF_TS	WA_MAG_00070	7.2e-61	119681	828
RRF	WA_MAG_00070	1.2e-56	119683	564
YajC	WA_MAG_00070	1.3e-28	120104	315
Ribosomal_L27A	WA_MAG_00070	5.9e-41	1528043	462
SecY	WA_MAG_00070	9.3e-20	1528044	351
RecO_C	WA_MAG_00070	2.4e-10	1717138	723
RNA_pol_Rpb6	WA_MAG_00070	2.7e-07	1717788	339
IPPT	WA_MAG_00070	1.6e-52	138287	738
tRNA_m1G_MT	WA_MAG_00070	2.5e-39	1199136	501
Chorismate_synt	WA_MAG_00070	3e-136	1022980	1095
Adenylsucc_synt	WA_MAG_00070	4.6e-171	319551	1284
RsfS	WA_MAG_00070	9.5e-26	327765	378
PGK	WA_MAG_00070	5.9e-157	1211914	1185
Ribosomal_S20p	WA_MAG_00070	3.5e-26	1212118	255
Ham1p_like	WA_MAG_00070	1.3e-60	871391	798
Ribosomal_S13	WA_MAG_00071	6e-35	530426	384
Ribosomal_S11	WA_MAG_00071	4.7e-48	530427	384
RNA_pol_L	WA_MAG_00071	1.9e-23	530428	669
RRF	WA_MAG_00071	4e-58	544791	564
TsaE	WA_MAG_00071	1.9e-31	554829	345
Ribosomal_S2	WA_MAG_00071	4.5e-39	742557	414
EF_TS	WA_MAG_00071	2e-50	742558	819
RsfS	WA_MAG_00071	1.6e-25	1456920	756
tRNA-synt_1d	WA_MAG_00071	1.6e-89	1461374	1587
Ribosomal_S20p	WA_MAG_00071	4.5e-10	932151	96
Exonuc_VII_L	WA_MAG_00071	4.3e-16	1640765	609
IPPT	WA_MAG_00071	3.9e-39	1115367	498
ribosomal_L24	WA_MAG_00071	8.3e-27	768452	348
Ribosomal_S15	WA_MAG_00071	8.3e-37	71677	270
Ribosomal_L35p	WA_MAG_00071	3.6e-22	1487865	204
Ribosomal_L20	WA_MAG_00071	6.3e-40	1487866	357
Ribosom_S12_S23	WA_MAG_00071	3e-32	82715	246
Ribosomal_S7	WA_MAG_00071	1e-58	82716	471
OSCP	WA_MAG_00071	7.3e-40	1494489	627
Ruv	XWA_MAG_00071	1.7e-39	1148496	531
SecG	WA_MAG_00071	2.9e-15	971355	594
Chorismate_synt	WA_MAG_00071	2.8e-107	267667	1140
UPF0054	WA_MAG_00071	3e-24	1342792	363
Ribosomal_L28	WA_MAG_00071	4.3e-20	996488	261
Ribosomal_L3	WA_MAG_00071	9.6e-14	1174307	330
Ribosomal_L4	WA_MAG_00071	2.5e-58	1174308	645
Ribosomal_L23	WA_MAG_00071	6.6e-30	1174309	327
Ribosomal_L2	WA_MAG_00071	6.3e-32	1174310	732
TsaE	WA_MAG_00071	3e-13	824081	264
Ribosomal_S19	WA_MAG_00071	9.7e-36	829172	270
Ribosomal_L22	WA_MAG_00071	6.6e-29	829173	348
Ribosomal_S3_C	WA_MAG_00071	1.2e-36	829174	699
Ribosomal_L16	WA_MAG_00071	1.4e-28	829175	270
Ribosomal_L18p	WA_MAG_00071	2e-32	1362799	255
Ribosomal_L27A	WA_MAG_00071	3.2e-37	1362801	492
SecY	WA_MAG_00071	4.8e-107	1362802	1236
Ribosomal_L1	WA_MAG_00071	8.8e-58	659320	678
YajC	WA_MAG_00071	2.7e-23	1726351	414
PGK	WA_MAG_00071	7.5e-67	1726866	558
eIF-1a	WA_MAG_00071	2.7e-28	495885	219
Ribosomal_L16	WA_MAG_00071	2.9e-18	1214915	183
Ribosomal_L29	WA_MAG_00071	9.9e-18	1214916	219
Ribosomal_S17	WA_MAG_00071	9.8e-29	1214917	309
Ribosomal_L14	WA_MAG_00071	1.6e-56	1214918	369
Ribosomal_L5	WA_MAG_00071	1.5e-23	1214919	570
Ribosomal_S8	WA_MAG_00071	6.1e-49	1214920	396
Adenylsucc_synt	WA_MAG_00071	1.1e-138	1039003	1101
Ribosomal_L21p	WA_MAG_00071	9.2e-38	1221576	312
Ribosomal_L17	WA_MAG_00071	1.6e-28	1572964	669
ATP-synt_A	WA_MAG_00071	7.2e-53	1402378	1128
SmpB	WA_MAG_00071	9.5e-59	1051224	498
Ribosomal_S2	WA_MAG_00071	5.2e-26	348193	267
ATP-synt	WA_MAG_00071	2.1e-84	348977	891
Ribosomal_S16	WA_MAG_00072	5.2e-25	1407746	249
tRNA_m1G_MT	WA_MAG_00072	1.8e-60	1407748	783
Ribosomal_L19	WA_MAG_00072	1.4e-49	1407749	357
Ham1p_like	WA_MAG_00072	2.2e-61	1055520	579
Ribosomal_S10	WA_MAG_00072	6.1e-20	182326	186
TsaE	WA_MAG_00072	2.9e-34	535540	444
Ribosomal_S9	WA_MAG_00072	1.5e-49	1244866	393
Ribosomal_L13	WA_MAG_00072	3.8e-42	1244867	291
tRNA-synt_1d	WA_MAG_00072	5e-30	364642	1755
RecO_C	WA_MAG_00072	1.3e-17	1245664	666
Ribosomal_L32p	WA_MAG_00072	7.5e-23	1597108	195
Ribosomal_L28	WA_MAG_00072	2.4e-27	542007	234
ADK	WA_MAG_00072	2.9e-16	1074597	114
ADK	WA_MAG_00072	3.3e-57	1253200	663
RNA_pol_Rpb6	WA_MAG_00072	3.4e-20	375845	291
PGK	WA_MAG_00072	2.1e-134	1087969	1158
Ribosomal_S6	WA_MAG_00072	8.9e-27	1091824	420
Ribosomal_S15	WA_MAG_00072	5.5e-38	1445797	270
SmpB	WA_MAG_00072	1.1e-55	1445801	477
Exonuc_VII_L	WA_MAG_00072	1.8e-87	579379	1239
Ribosomal_L17	WA_MAG_00072	2e-37	404776	384
RNA_pol_L	WA_MAG_00072	1.3e-26	404777	975
Ribosomal_S11	WA_MAG_00072	1.5e-52	404779	384
Ribosomal_S13	WA_MAG_00072	1e-34	404780	357
SecY	WA_MAG_00072	3.8e-117	404782	1332
Ribosomal_L27A	WA_MAG_00072	1.9e-33	404783	441
Ribosomal_L18p	WA_MAG_00072	1.4e-45	404786	348
Ribosomal_L6	WA_MAG_00072	3.6e-40	404787	534
Ribosomal_S8	WA_MAG_00072	3e-49	404788	396
Ribosomal_L5	WA_MAG_00072	4.4e-31	404790	540
ribosomal_L24	WA_MAG_00072	3.9e-29	404791	315
Ribosomal_L14	WA_MAG_00072	3.1e-56	404792	369
Ribosomal_S17	WA_MAG_00072	8.8e-36	404793	264
Ribosomal_L29	WA_MAG_00072	5.9e-23	404794	186
Ribosomal_L16	WA_MAG_00072	1.5e-49	404795	414
Ribosomal_S3_C	WA_MAG_00072	3.5e-42	404796	702
Ribosomal_L22	WA_MAG_00072	1.1e-36	404797	336
Ribosomal_S19	WA_MAG_00072	1.6e-38	404798	282
Ribosomal_L2	WA_MAG_00072	3.4e-36	404799	828
Ribosomal_L23	WA_MAG_00072	5.2e-35	404800	294
Ribosomal_L4	WA_MAG_00072	6.3e-68	404801	606
Ribosomal_L3	WA_MAG_00072	3e-20	404802	639
Ribosomal_S10	WA_MAG_00072	4.8e-32	404803	267
RsfS	WA_MAG_00072	2.9e-29	1466203	369
GrpE	WA_MAG_00072	1.5e-49	84212	546
Ribosomal_S2	WA_MAG_00072	6.1e-96	611769	756
UPF0054	WA_MAG_00072	1.8e-37	89788	459
Ruv	XWA_MAG_00072	8.9e-43	1353287	411
Adenylsucc_synt	WA_MAG_00072	3.1e-160	1216226	1218
RRF	WA_MAG_00072	1.3e-64	872246	558
EF_TS	WA_MAG_00072	1.7e-18	872248	216
ADK	WA_MAG_00073	3.3e-55	706987	717
Exonuc_VII_L	WA_MAG_00073	3.1e-28	536755	615
Pept_tRNA_hydro	WA_MAG_00073	2.5e-58	1597201	570
Ribosomal_S6	WA_MAG_00073	2.4e-28	1597202	342
RRF	WA_MAG_00073	3.5e-46	896473	468
IPPT	WA_MAG_00073	3.4e-36	1602079	489
Ribosomal_L9_C	WA_MAG_00073	5.2e-21	722379	399
UPF0054	WA_MAG_00073	1e-32	1612335	459
RBFA	WA_MAG_00073	1.3e-29	751774	366
Ribosomal_S19	WA_MAG_00073	7.9e-37	53740	228
Ribosomal_L2	WA_MAG_00073	7e-35	53741	798
Ribosomal_L23	WA_MAG_00073	1.8e-26	53742	339
Ribosomal_L4	WA_MAG_00073	2.1e-47	53743	537
Ribosomal_L3	WA_MAG_00073	5.9e-22	53744	654
RsfS	WA_MAG_00073	6.9e-29	419571	372
PGK	WA_MAG_00073	6.4e-140	1304519	1188
Ribosomal_L5	WA_MAG_00073	2.1e-25	1484516	471
Ribosomal_S8	WA_MAG_00073	6.2e-48	1484517	396
Ribosomal_L6	WA_MAG_00073	5.8e-37	1484518	543
Ribosomal_L18p	WA_MAG_00073	3.1e-40	1484519	360
Ruv	XWA_MAG_00073	6.2e-41	1318540	420
RecO_C	WA_MAG_00073	1.8e-08	978436	678
Ribosomal_S15	WA_MAG_00073	3.3e-35	277185	270
Ribosomal_S2	WA_MAG_00073	9.6e-80	1339455	705
EF_TS	WA_MAG_00073	2.1e-64	1339456	846
Adenylsucc_synt	WA_MAG_00073	4.4e-150	639523	1251
SmpB	WA_MAG_00073	4.9e-62	997793	510
tRNA-synt_1d	WA_MAG_00073	2.3e-125	1179312	1380
TsaE	WA_MAG_00073	4.6e-39	1009747	456
Chorismate_synt	WA_MAG_00073	1.4e-74	1714585	738
Ribosomal_L17	WA_MAG_00073	4.7e-34	1365070	426
RNA_pol_L	WA_MAG_00073	3.4e-19	1365071	1101
Ribosomal_S11	WA_MAG_00073	1.3e-29	1365072	318
Ribosomal_S13	WA_MAG_00073	4.6e-34	1365073	375
SecY	WA_MAG_00073	9.4e-108	1365074	1374
Ribosomal_L27A	WA_MAG_00073	4.8e-30	1365075	447
Ribosomal_L21p	WA_MAG_00073	5.2e-38	1720148	312
Ribosomal_L27	WA_MAG_00073	1.5e-38	1720149	252
Ribosomal_S15	WA_MAG_00073	1.3e-15	314544	276
Ham1p_like	WA_MAG_00073	4.7e-59	316979	603
SecG	WA_MAG_00073	3.9e-19	1200984	291
SecE	WA_MAG_00073	4.3e-15	149014	273
Ribosomal_L1	WA_MAG_00073	3e-15	149017	297
Ribosomal_S16	WA_MAG_00073	3.5e-22	1041419	324
tRNA_m1G_MT	WA_MAG_00073	4.2e-63	1041420	693
Ribosomal_L19	WA_MAG_00073	3.2e-48	1041421	582
Ribosom_S12_S23	WA_MAG_00073	4.7e-44	1576380	375
